Dates,Active-Count,CPU-Utilization,Total-Memory-Usage,Average-Temperature
19-08-2018 15:00,11585,16,42.07619398,35.18181818
19-08-2018 15:15,11459,18,42.07630687,35.36363636
19-08-2018 15:30,11504,18,42.13110007,35.36363636
19-08-2018 15:45,11418,17,42.06998503,35.54545455
19-08-2018 16:00,11363,17,42.06998503,34.90909091
19-08-2018 16:15,11200,16,42.06840457,34.72727273
19-08-2018 16:30,11068,16,42.07071882,34.45454545
19-08-2018 16:45,10837,15,42.06671122,34
19-08-2018 17:00,10564,12,42.06625966,33.81818182
19-08-2018 17:15,10256,13,42.12315912,34.36363636
19-08-2018 17:30,9893,13,42.10615737,34.63636364
19-08-2018 17:45,9560,14,42.03448112,35.09090909
19-08-2018 18:00,9281,13,42.03126376,35
19-08-2018 18:15,9009,11,42.08849899,35.54545455
19-08-2018 18:30,8777,13,42.12750249,34.36363636
19-08-2018 18:45,8615,12,42.03584479,35.45454545
19-08-2018 19:00,8494,11,42.04650391,35.45454545
19-08-2018 19:15,8367,10,42.06473565,35.72727273
19-08-2018 19:30,8285,13,42.12733315,35.54545455
19-08-2018 19:45,8206,11,42.13514635,35.54545455
19-08-2018 20:00,8161,10,42.15033006,34.90909091
19-08-2018 20:15,8143,11,42.21733032,35.36363636
19-08-2018 20:30,8081,11,42.10698028,35.09090909
19-08-2018 20:45,8088,10,42.17081961,35.18181818
19-08-2018 21:00,8061,10,42.11770483,34.72727273
19-08-2018 21:15,8049,11,42.18380197,34.90909091
19-08-2018 21:30,8030,11,42.18018949,34.54545455
19-08-2018 21:45,8002,11,42.12583292,34.81818182
19-08-2018 22:00,7984,11,42.12746982,34.72727273
19-08-2018 22:15,7993,12,42.12758271,34.90909091
19-08-2018 22:30,7972,12,42.24323859,34.54545455
19-08-2018 22:45,7951,11,42.18529335,34
19-08-2018 23:00,7938,11,42.24162553,35.27272727
19-08-2018 23:15,7953,12,42.24314954,35.45454545
19-08-2018 23:30,7952,12,42.23976284,34.36363636
19-08-2018 23:45,7974,13,42.23987573,35.18181818
20-08-2018 00:00,7993,12,42.24044018,35.45454545
20-08-2018 00:15,8015,11,42.2384646,35.81818182
20-08-2018 00:30,8110,13,42.12472779,35.63636364
20-08-2018 00:45,8226,12,42.12421979,35.27272727
20-08-2018 01:00,8334,13,42.12478424,34.81818182
20-08-2018 01:15,8524,12,42.12405045,35
20-08-2018 01:30,8700,13,42.17677015,34.72727273
20-08-2018 01:45,8917,15,42.11857528,35.18181818
20-08-2018 02:00,9102,13,42.11654326,34.63636364
20-08-2018 02:15,9304,14,42.11885751,34.90909091
20-08-2018 02:30,9506,15,42.17411723,34.72727273
20-08-2018 02:45,9735,17,42.16683581,35.09090909
20-08-2018 03:00,9977,18,42.16689226,34.18181818
20-08-2018 03:15,10255,17,42.1578937,33.63636364
20-08-2018 03:30,10655,19,42.20600869,33.54545455
20-08-2018 03:45,11244,21,42.14041952,34.81818182
20-08-2018 04:00,11881,23,42.07573348,34.81818182
20-08-2018 04:15,12629,25,42.06997608,35.27272727
20-08-2018 04:30,13377,26,42.13003363,34.09090909
20-08-2018 04:45,14165,30,42.22655469,35.45454545
20-08-2018 05:00,14823,27,42.19223609,35.72727273
20-08-2018 05:15,15170,28,42.54718669,35.27272727
20-08-2018 05:30,15446,30,42.42817994,36.27272727
20-08-2018 05:45,15535,28,42.41147202,34.27272727
20-08-2018 06:00,15656,30,42.49738233,34.09090909
20-08-2018 06:15,15654,27,42.42716392,35.45454545
20-08-2018 06:30,15863,27,42.50647009,35.45454545
20-08-2018 06:45,15979,25,42.31336944,34.81818182
20-08-2018 07:00,15952,25,42.41675397,35.54545455
20-08-2018 07:15,16048,26,42.54157929,35.45454545
20-08-2018 07:30,16028,27,42.57121327,35.45454545
20-08-2018 07:45,15989,28,42.63111045,36
20-08-2018 08:00,15890,31,42.54907816,34.45454545
20-08-2018 08:15,15939,26,42.35028491,35.36363636
20-08-2018 08:30,15871,29,42.23547441,34.90909091
20-08-2018 08:45,15761,26,42.29446014,35
20-08-2018 09:15,15887,26,42.3484222,34
20-08-2018 09:30,15957,27,42.51087285,34.63636364
20-08-2018 09:45,15957,27,42.35282496,34.09090909
20-08-2018 10:00,15957,27,42.35423611,34
20-08-2018 10:15,15957,27,42.36393809,34.45454545
20-08-2018 10:30,15957,27,42.46216023,34.63636364
20-08-2018 10:45,15957,25,42.46114421,34.27272727
20-08-2018 11:00,15957,29,42.38037045,35.36363636
20-08-2018 11:15,15957,24,42.34339854,34.90909091
20-08-2018 11:30,14755,23,42.4019327,35.45454545
20-08-2018 11:45,15560,24,42.49371193,33.90909091
20-08-2018 12:00,15375,23,42.31664115,35.54545455
20-08-2018 12:15,14755,23,42.1962985,35.36363636
20-08-2018 12:30,14270,22,42.17744557,34.27272727
20-08-2018 12:45,14270,21,42.18213058,34.18181818
20-08-2018 13:00,13745,21,42.20295912,34.90909091
20-08-2018 13:15,13346,21,42.20487828,35.18181818
20-08-2018 13:30,13245,21,42.20566852,34.45454545
20-08-2018 13:45,13204,22,42.2068964,35.36363636
20-08-2018 14:00,13047,20,42.20723507,34.72727273
20-08-2018 14:15,12962,20,42.2235092,35
20-08-2018 14:30,12819,20,42.22399966,35.18181818
20-08-2018 14:45,12819,18,42.22383032,35.36363636
20-08-2018 15:00,12819,17,42.22495925,35.09090909
20-08-2018 15:15,12819,18,42.22162891,35.18181818
20-08-2018 15:30,11771,18,42.22202403,33.81818182
20-08-2018 15:45,12123,17,42.22179825,33.27272727
20-08-2018 16:00,11968,17,42.22614462,33.36363636
20-08-2018 16:15,11771,15,42.22772512,33.63636364
20-08-2018 16:30,11611,16,42.22755578,35.09090909
20-08-2018 16:45,11321,16,42.2272171,35.27272727
20-08-2018 17:00,11029,15,42.22755578,33.90909091
20-08-2018 17:15,10631,15,42.22117734,35
20-08-2018 17:30,10247,14,42.2194275,34.90909091
20-08-2018 17:45,9829,13,42.21649228,34.90909091
20-08-2018 18:00,9533,14,42.20734797,35.36363636
20-08-2018 18:15,9250,13,42.217847,35.45454545
20-08-2018 18:30,8988,12,42.23082967,34.63636364
20-08-2018 18:45,8825,13,42.24973922,34.90909091
20-08-2018 19:00,8695,12,42.26475396,34.90909091
20-08-2018 19:15,8560,12,42.2876712,35.45454545
20-08-2018 19:30,8492,12,42.29551725,35.54545455
20-08-2018 19:45,8432,12,42.29517857,35.27272727
20-08-2018 20:00,8379,12,42.30328298,34.90909091
20-08-2018 20:15,8329,12,42.30951596,34.27272727
20-08-2018 20:30,8301,11,42.32481294,33.45454545
20-08-2018 20:45,8296,12,42.32955443,33.18181818
20-08-2018 21:00,8236,12,42.32887708,33.45454545
20-08-2018 21:15,8213,12,42.32890097,33.63636364
20-08-2018 21:30,8181,13,42.32895742,34.54545455
20-08-2018 21:45,8111,12,42.32867519,35.18181818
20-08-2018 22:00,8120,12,42.33098949,34.54545455
20-08-2018 22:15,8137,12,42.33273933,35.36363636
20-08-2018 22:30,8111,11,42.3339247,35
20-08-2018 22:45,8093,11,42.33481507,35
20-08-2018 23:00,8097,11,42.33904859,34.63636364
20-08-2018 23:15,8079,11,42.33870991,35.18181818
20-08-2018 23:30,8077,11,42.33904859,34.81818182
20-08-2018 23:45,8140,11,42.33961306,34.72727273
21-08-2018 00:00,8146,10,42.33910503,34.72727273
21-08-2018 00:15,8176,11,42.33887925,34.81818182
21-08-2018 00:30,8272,11,42.33696005,35.18181818
21-08-2018 00:45,8429,11,42.33656492,34.09090909
21-08-2018 01:00,8583,12,42.32917037,33.90909091
21-08-2018 01:15,8745,12,42.32516264,33.72727273
21-08-2018 01:30,8906,13,42.32228384,33.18181818
21-08-2018 01:45,9079,15,42.31900992,33.27272727
21-08-2018 02:00,9171,15,42.31545376,33.36363636
21-08-2018 02:15,9346,15,42.30851079,33.54545455
21-08-2018 02:30,9565,15,42.30495463,34.81818182
21-08-2018 02:45,9787,15,42.30111624,35.18181818
21-08-2018 03:00,10228,18,42.29603601,33.81818182
21-08-2018 03:15,10546,17,42.28852857,35.36363636
21-08-2018 03:30,10957,19,42.28474662,34.81818182
21-08-2018 03:45,11486,23,42.33933082,35.27272727
21-08-2018 04:00,12139,21,42.27701339,34.81818182
21-08-2018 04:15,12951,24,42.26561111,35.54545455
21-08-2018 04:30,13721,27,42.26809477,35.18181818
21-08-2018 04:45,14365,28,42.29259275,34.81818182
21-08-2018 05:00,15043,27,42.35615201,35
21-08-2018 05:30,14997,25,42.33272653,35.27272727
21-08-2018 05:45,15002,25,42.36727206,35
21-08-2018 06:00,15666,26,42.37295598,35.36363636
21-08-2018 06:15,15727,26,42.37077177,34.45454545
21-08-2018 06:30,15900,26,42.36444971,34.45454545
21-08-2018 06:45,15915,26,42.42716227,34.63636364
21-08-2018 07:00,15920,26,42.44431361,34.45454545
21-08-2018 07:15,15990,25,42.52741205,34.63636364
21-08-2018 07:30,16059,26,42.36433682,35.27272727
21-08-2018 07:45,16078,26,42.44302386,35.54545455
21-08-2018 08:00,16010,28,42.36185315,35.54545455
21-08-2018 08:15,15853,26,42.25979707,34.81818182
21-08-2018 08:30,15904,26,42.33865346,35.45454545
21-08-2018 08:45,15957,26,42.2510478,35.45454545
21-08-2018 09:00,15953,27,42.36241762,36
21-08-2018 09:15,16035,26,42.38307721,36.27272727
21-08-2018 09:30,16052,29,42.52642845,35.18181818
21-08-2018 09:45,16105,26,42.44748317,35.27272727
21-08-2018 10:00,16197,27,42.38646402,34.09090909
21-08-2018 10:15,16194,29,42.5060751,35.36363636
21-08-2018 10:30,15933,39,42.57638902,34.90909091
21-08-2018 13:00,15933,21,42.21159252,34.63636364
21-08-2018 13:15,15933,21,42.21938228,34.90909091
21-08-2018 13:30,15933,22,42.36473473,35.45454545
21-08-2018 13:45,15933,18,42.30806139,35.27272727
21-08-2018 14:00,15933,18,42.22401098,35.36363636
21-08-2018 14:15,15933,19,42.24280802,36
21-08-2018 14:30,15933,20,42.25246055,35.18181818
21-08-2018 14:45,15933,18,42.25957294,34.27272727
21-08-2018 15:00,15933,18,42.25957294,34.90909091
21-08-2018 15:15,15933,18,42.26030676,35.09090909
21-08-2018 15:30,15933,19,42.35419034,34.81818182
21-08-2018 15:45,15933,19,42.25715607,34
21-08-2018 16:00,15933,18,42.2605994,33.72727273
21-08-2018 16:15,15933,17,42.26172836,34.27272727
21-08-2018 16:30,15933,18,42.27301798,33.18181818
21-08-2018 16:45,15933,18,42.27414694,33.72727273
21-08-2018 17:00,15933,16,42.27194547,34.36363636
21-08-2018 17:15,15933,15,42.27143743,34.63636364
21-08-2018 17:30,9967,15,42.26827634,35
21-08-2018 17:45,9967,15,42.2620106,35.09090909
21-08-2018 18:00,9683,15,42.25647869,34.36363636
21-08-2018 18:15,9378,12,42.25732541,34.54545455
21-08-2018 18:30,9109,14,42.26336536,35.27272727
21-08-2018 19:00,8782,12,42.28541269,35.18181818
21-08-2018 19:15,8644,13,42.30993503,34.72727273
21-08-2018 19:30,8562,12,42.32703881,34.81818182
21-08-2018 19:45,8497,12,42.33951384,34.54545455
21-08-2018 20:00,8453,12,42.34764236,34.72727273
21-08-2018 20:15,8397,12,42.35373875,34.90909091
21-08-2018 20:30,8357,12,42.36502837,35.27272727
21-08-2018 20:45,8325,11,42.36751209,34.54545455
21-08-2018 21:00,8277,12,42.36672182,34
21-08-2018 21:15,8244,12,42.36977001,33.90909091
21-08-2018 21:30,8226,11,42.38111608,33.81818182
21-08-2018 21:45,8179,12,42.38314821,34.27272727
21-08-2018 22:00,8182,12,42.38303532,34.81818182
21-08-2018 22:15,8177,11,42.38856723,34.72727273
21-08-2018 22:30,8125,12,42.38856723,34.81818182
21-08-2018 22:45,8148,11,42.38822854,35.45454545
21-08-2018 23:00,8129,11,42.38817209,34.63636364
21-08-2018 23:15,7973,11,42.3925186,33.90909091
21-08-2018 23:30,8141,19,42.39172832,34.63636364
21-08-2018 23:45,8145,11,42.39223635,34.81818182
22-08-2018 00:00,8162,11,42.39155898,35.54545455
22-08-2018 00:15,8167,11,42.39127674,35.54545455
22-08-2018 00:30,8254,12,42.38021291,34.63636364
22-08-2018 01:15,8668,12,42.35740788,35.54545455
22-08-2018 01:30,8888,13,42.35345651,35.09090909
22-08-2018 01:45,9006,13,42.35430324,34.18181818
22-08-2018 02:00,9168,15,42.35315037,34.36363636
22-08-2018 02:15,9323,15,42.3537952,33.81818182
22-08-2018 02:30,9547,15,42.34634405,33.36363636
22-08-2018 02:45,9719,15,42.34374744,33.27272727
22-08-2018 03:00,10007,17,42.33121597,33.72727273
22-08-2018 03:15,10201,17,42.32816777,34.63636364
22-08-2018 03:30,10503,18,42.3229181,34.90909091
22-08-2018 04:15,11628,20,42.321394,35.36363636
22-08-2018 04:30,11964,21,42.32088596,35.27272727
22-08-2018 04:45,12335,22,42.32178913,35.36363636
22-08-2018 05:00,12663,21,42.31603143,35
22-08-2018 05:15,12928,21,42.30858028,35.72727273
22-08-2018 05:30,13054,20,42.30056465,34.81818182
22-08-2018 05:45,13214,19,42.2962746,35.09090909
22-08-2018 06:00,13364,21,42.29441181,35
22-08-2018 06:15,13439,19,42.29586633,34.90909091
22-08-2018 06:30,13389,20,42.29225361,35.27272727
22-08-2018 07:15,13493,21,42.28768128,34.18181818
22-08-2018 07:30,13477,18,42.28460918,34.27272727
22-08-2018 07:45,13413,19,42.28514109,33.90909091
22-08-2018 08:00,13338,21,42.27842371,33.63636364
22-08-2018 08:15,13251,21,42.27593997,33.54545455
22-08-2018 08:30,13224,20,42.27972202,35.27272727
22-08-2018 08:45,13133,21,42.27960913,35.72727273
22-08-2018 09:00,13060,18,42.28096389,34.36363636
22-08-2018 09:15,13012,20,42.28598782,35
22-08-2018 11:00,13205,20,42.33442072,35.36363636
22-08-2018 11:15,13228,17,42.28152838,34.90909091
22-08-2018 11:30,13200,18,42.32736465,35.09090909
22-08-2018 11:45,13119,18,42.27131118,35.36363636
22-08-2018 12:00,13064,18,42.25110258,35.27272727
22-08-2018 12:15,12976,19,42.27768987,35.54545455
22-08-2018 12:30,12903,19,42.38545026,34.63636364
22-08-2018 12:45,12798,18,42.28771386,34.09090909
22-08-2018 13:00,12680,18,42.25477174,33.45454545
22-08-2018 13:15,12587,18,42.21926557,33.36363636
22-08-2018 13:30,12559,19,42.27763343,35.45454545
22-08-2018 13:45,12463,18,42.22330603,35.45454545
22-08-2018 14:00,12419,17,42.22327342,33.90909091
22-08-2018 14:15,12372,16,42.22299118,35.27272727
22-08-2018 14:30,12304,18,42.33961399,35.36363636
22-08-2018 14:45,12195,18,42.23552277,35.45454545
22-08-2018 15:00,12132,16,42.23591791,35.45454545
22-08-2018 15:15,11946,16,42.23513639,35.54545455
22-08-2018 15:30,11899,17,42.28943118,34.72727273
22-08-2018 15:45,11768,20,42.34142035,35.45454545
22-08-2018 16:00,11582,15,42.22761996,34.81818182
22-08-2018 16:15,11478,17,42.3192925,35
22-08-2018 16:30,11315,16,42.28000427,35
22-08-2018 16:45,11086,15,42.23854715,35.27272727
22-08-2018 17:00,10828,15,42.2240637,35.36363636
22-08-2018 17:15,10538,13,42.22722482,35
22-08-2018 17:30,10179,14,42.29157623,34.18181818
22-08-2018 17:45,9876,14,42.27650445,33.45454545
22-08-2018 18:00,9537,12,42.22412015,33.45454545
22-08-2018 18:15,9216,11,42.22322826,34
22-08-2018 18:30,8991,13,42.3392753,34.54545455
22-08-2018 18:45,8841,12,42.305011,35.27272727
22-08-2018 19:00,8696,12,42.31364764,34.45454545
22-08-2018 19:15,8610,13,42.32804203,35
22-08-2018 19:30,8534,11,42.37308802,34.81818182
22-08-2018 19:45,8405,9,42.27949623,35.36363636
22-08-2018 20:00,8341,11,42.32251662,35.45454545
22-08-2018 20:15,8298,10,42.30580128,35.18181818
22-08-2018 20:30,8268,12,42.38742596,34.54545455
22-08-2018 20:45,8244,11,42.32640502,34.90909091
22-08-2018 21:00,8206,11,42.32318745,35.18181818
22-08-2018 21:15,8183,11,42.32251007,34.72727273
22-08-2018 21:30,8155,12,42.39143381,35
22-08-2018 21:45,8137,13,42.44297139,35.27272727
22-08-2018 22:00,8076,11,42.38878932,34.90909091
22-08-2018 22:15,8071,13,42.44116503,34.18181818
22-08-2018 22:30,8057,12,42.44082634,33.45454545
22-08-2018 22:45,8017,11,42.33209352,33.36363636
22-08-2018 23:00,8023,11,42.33598851,33.45454545
22-08-2018 23:15,8039,9,42.33632721,33.81818182
22-08-2018 23:30,8017,11,42.41394474,34.63636364
22-08-2018 23:45,8049,9,42.38865553,35.27272727
23-08-2018 00:00,8065,9,42.33802068,34.63636364
23-08-2018 00:15,8108,9,42.33435149,34.27272727
23-08-2018 00:30,8158,13,42.33463373,34.72727273
23-08-2018 00:45,8302,14,42.45012862,35
23-08-2018 01:00,8504,14,42.44612073,35.09090909
23-08-2018 01:15,8644,13,42.44352407,35.27272727
23-08-2018 01:30,8831,12,42.43689557,34.27272727
23-08-2018 01:45,9013,12,42.33559337,34.90909091
23-08-2018 02:00,9193,12,42.32081237,35
23-08-2018 02:15,9409,12,42.30962678,34.72727273
23-08-2018 02:30,9645,15,42.42145247,35.36363636
23-08-2018 02:45,9889,14,42.30940098,35.27272727
23-08-2018 03:00,10151,15,42.31707806,34.36363636
23-08-2018 03:15,10448,15,42.29511935,34
23-08-2018 03:30,10856,17,42.36771291,33.72727273
23-08-2018 03:45,11466,20,42.34411718,33.27272727
23-08-2018 04:00,12111,20,42.35969714,33.63636364
23-08-2018 04:15,12908,22,42.38507531,33.54545455
23-08-2018 04:30,13771,24,42.32644861,34.54545455
23-08-2018 04:45,14497,23,42.2825312,35.36363636
23-08-2018 05:00,15060,26,42.47261934,34.54545455
23-08-2018 05:15,15449,24,42.56972751,35.45454545
23-08-2018 13:30,13128,20,42,33.90909091
23-08-2018 13:45,13128,18,42.23445194,35.54545455
23-08-2018 14:00,13128,18,42.24540337,33.90909091
23-08-2018 14:15,13128,15,42.25161294,34.81818182
23-08-2018 15:45,9331,15,42.25200809,33.63636364
23-08-2018 16:00,9331,15,42.25821766,34.36363636
23-08-2018 16:15,9331,15,42.25810476,34.18181818
23-08-2018 16:30,9331,15,42.25929022,34.45454545
23-08-2018 16:45,9331,16,42.26166115,34.90909091
23-08-2018 17:00,9331,12,42.26279016,35.45454545
23-08-2018 17:15,9331,15,42.26318532,34.63636364
23-08-2018 17:30,9331,15,42.25409676,35.18181818
23-08-2018 18:15,9331,12,42.26346757,35.45454545
23-08-2018 18:30,9116,12,42.2792173,35.45454545
23-08-2018 19:00,8812,9,42.30004759,34.90909091
23-08-2018 19:15,8672,13,42.30112015,34.81818182
23-08-2018 19:30,8430,10,42.3010637,34.81818182
23-08-2018 19:45,8349,11,42.31624892,35.18181818
23-08-2018 20:00,8337,11,42.33843403,35.27272727
23-08-2018 20:15,8317,11,42.34328878,34.54545455
23-08-2018 20:30,8292,12,42.35548212,34.18181818
23-08-2018 20:45,8260,11,42.36005462,33.72727273
23-08-2018 21:00,8200,10,42.36022397,33.63636364
23-08-2018 21:15,8187,11,42.36118363,33.09090909
23-08-2018 21:30,8182,11,42.37066734,34.18181818
23-08-2018 21:45,8162,11,42.37049799,34.63636364
23-08-2018 22:00,8150,10,42.37066734,35.54545455
23-08-2018 22:15,8143,11,42.36987703,34.72727273
23-08-2018 22:30,8124,9,42.36976413,33.63636364
23-08-2018 22:45,8088,11,42.36965123,34.45454545
23-08-2018 23:00,8096,9,42.37010284,34.90909091
23-08-2018 23:15,8121,10,42.3670545,35.45454545
23-08-2018 23:30,8114,11,42.3671674,35.54545455
23-08-2018 23:45,8168,12,42.36857867,34.72727273
24-08-2018 00:00,8156,10,42.36942543,34.72727273
24-08-2018 00:15,8199,10,42.36835287,34.63636364
24-08-2018 00:30,8254,11,42.36812706,34.72727273
24-08-2018 00:45,8342,11,42.36598194,34
24-08-2018 01:15,8804,12,42.35949012,36
24-08-2018 01:30,8955,11,42.35237733,34.09090909
24-08-2018 01:45,9172,12,42.35243378,35.54545455
24-08-2018 02:00,9370,12,42.3489903,34.27272727
24-08-2018 02:15,9558,11,42.34927255,35.18181818
24-08-2018 02:30,9813,13,42.34481295,35.27272727
24-08-2018 02:45,10023,14,42.33544214,35.27272727
24-08-2018 03:00,10214,12,42.33340992,35.09090909
24-08-2018 03:15,10543,14,42.32990998,35.45454545
24-08-2018 03:30,10900,15,42.32223269,34.18181818
24-08-2018 03:45,11452,18,42.31929726,35
24-08-2018 04:00,12129,15,42.31200214,35.27272727
24-08-2018 04:15,12886,20,42.30398607,35
24-08-2018 04:30,13641,21,42.30138932,34.45454545
24-08-2018 04:45,14327,22,42.2880104,34.45454545
24-08-2018 05:00,14880,28,42.38725152,34.81818182
24-08-2018 05:15,15324,23,42.46498476,34.45454545
24-08-2018 05:30,15649,21,42.38894506,34.72727273
24-08-2018 05:45,15773,20,42.41784805,35.27272727
24-08-2018 06:00,15806,29,42.59510467,35.63636364
24-08-2018 06:15,15934,33,42.59886183,35.27272727
24-08-2018 06:30,15910,37,42.55844267,35.36363636
24-08-2018 06:45,15932,33,42.39433861,34.90909091
24-08-2018 07:00,15922,34,42.3792661,35.63636364
24-08-2018 07:15,15989,28,42.39072572,35.72727273
24-08-2018 07:30,15898,28,42.41014498,35.36363636
24-08-2018 07:45,15913,31,42.40974982,35.36363636
24-08-2018 08:00,15938,31,42.39981439,35.72727273
24-08-2018 08:15,15856,35,42.29763745,35.45454545
24-08-2018 08:30,15808,31,42.39501602,33.45454545
24-08-2018 08:45,15636,33,42.29475844,35.63636364
24-08-2018 09:00,15746,31,42.28821008,35.36363636
24-08-2018 09:15,15830,32,42.39749988,34.54545455
24-08-2018 09:30,15878,29,42.54997496,34.18181818
24-08-2018 09:45,15899,38,42.62866814,34.18181818
24-08-2018 10:00,15957,29,42.58745866,34.72727273
24-08-2018 10:15,16044,29,42.752355,35.27272727
24-08-2018 10:30,15919,30,42.59439496,35.09090909
24-08-2018 10:45,16005,33,42.49447027,35
24-08-2018 11:00,15919,31,42.40103786,35.09090909
24-08-2018 11:30,15782,21,42.39070667,35.54545455
24-08-2018 11:45,15001,20,42.38641611,35.09090909
24-08-2018 12:00,15195,22,42.27429722,35.63636364
24-08-2018 12:15,14642,18,42.26187721,34.45454545
24-08-2018 12:30,14249,18,42.2495701,34.90909091
24-08-2018 13:15,13451,15,42.26695812,35.36363636
24-08-2018 13:30,13322,18,42.35299497,34.27272727
24-08-2018 13:45,13142,17,42.27524363,35.18181818
24-08-2018 14:00,13018,17,42.2825828,35.18181818
24-08-2018 14:15,12946,15,42.2809456,35
24-08-2018 14:30,12785,17,42.28105851,33.90909091
24-08-2018 14:45,12628,17,42.28297799,33.81818182
24-08-2018 15:00,12535,15,42.29184144,33.63636364
24-08-2018 15:15,12400,16,42.29099462,33.81818182
24-08-2018 15:30,12207,15,42.29489002,33.72727273
24-08-2018 15:45,12050,15,42.2963014,34.54545455
24-08-2018 16:00,11900,17,42.29968871,34.54545455
24-08-2018 16:15,11763,15,42.30166464,34.54545455
24-08-2018 16:30,11634,14,42.30200337,34.36363636
24-08-2018 16:45,11392,13,42.30222919,35.54545455
24-08-2018 17:00,11102,14,42.30307601,35.09090909
24-08-2018 17:15,10769,14,42.29483356,35.18181818
24-08-2018 17:30,10451,15,42.28800249,35.36363636
24-08-2018 17:45,10102,12,42.28501037,35.27272727
24-08-2018 18:00,9776,12,42.28450227,35.45454545
24-08-2018 18:15,9486,11,42.28687339,35.54545455
24-08-2018 18:30,9259,12,42.29963225,34.63636364
27-08-2018 18:30,9391,28.25,42.3,37.45454545
28-08-2018 07:30,16143,27,42.3,35.06060606
28-08-2018 07:45,16133,27,42.37506888,34.45454545
28-08-2018 08:00,16037,27,42.43259998,35.27272727
28-08-2018 08:15,16001,23,42.42492164,35.45454545
28-08-2018 08:30,16001,23,42.46862043,35.72727273
28-08-2018 08:45,16001,23,42.36846325,36.27272727
28-08-2018 09:00,16001,23,42.46862043,37.45454545
28-08-2018 09:15,16001,21,42.47466148,33.90909091
28-08-2018 09:30,16291,23,42.48,34.27272727
28-08-2018 09:45,16173,25,42.54026612,35.09090909
28-08-2018 10:00,16282,23,42.49413962,35.81818182
28-08-2018 10:15,16291,24,42.56358344,34.36363636
28-08-2018 10:30,16351,24,42.50904463,35.18181818
28-08-2018 10:45,16334,23,42.6272685,35.81818182
28-08-2018 11:00,16258,29,42.48081544,35.90909091
28-08-2018 11:15,16185,37,42.49780941,35
28-08-2018 11:30,15983,23,42.54568613,34.90909091
28-08-2018 11:45,15683,21,42.5212961,35.18181818
28-08-2018 12:00,15420,22,42.57944824,34.09090909
28-08-2018 12:15,14968,19,42.41701746,35.09090909
28-08-2018 12:30,14520,33,42.44332707,35.45454545
28-08-2018 12:45,14154,34,42.33616905,34.18181818
28-08-2018 13:00,13952,18,42.42542976,34.36363636
28-08-2018 13:15,13778,18,42.43993957,34.90909091
28-08-2018 13:30,13542,19,42.44044769,35.27272727
28-08-2018 13:45,13318,16,42.59433446,35.27272727
28-08-2018 14:00,13158,16,42.52946311,34.36363636
28-08-2018 14:15,13096,16,42.44675073,34.18181818
28-08-2018 14:30,12992,16,42.46329321,33.81818182
28-08-2018 14:45,12897,16,42.43562831,35.18181818
28-08-2018 15:15,12641,15,42.37860476,35
28-08-2018 15:30,12438,17,42.43308766,35.36363636
28-08-2018 16:00,12080,15,42.37962102,35.63636364
28-08-2018 16:15,11919,14,42.37911289,35.90909091
28-08-2018 16:30,11779,15,42.38142771,34.63636364
28-08-2018 16:45,11779,14,42.38204876,34.90909091
28-08-2018 17:00,11779,12,42.38216168,34.36363636
28-08-2018 17:15,11779,11,42.3753866,35
28-08-2018 17:30,9391,12,42.36940195,34
28-08-2018 17:45,10020,11,42.35856183,33.72727273
28-08-2018 18:00,9712,9,42.36019914,33.72727273
28-08-2018 18:15,9391,10,42.36302209,33.72727273
28-08-2018 18:30,9189,9,42.38402482,33.72727273
28-08-2018 18:45,9054,11,42.40480172,34.72727273
28-08-2018 19:00,8931,11,42.42044085,34.81818182
28-08-2018 19:15,8798,9,42.43308766,34.72727273
28-08-2018 19:30,8721,9,42.44206464,35.27272727
28-08-2018 19:45,8635,10,42.45245309,35
28-08-2018 20:00,8584,10,42.4579296,35.27272727
28-08-2018 20:15,8543,10,42.46594678,34.63636364
28-08-2018 20:30,8513,10,42.47102808,35.18181818
28-08-2018 20:45,8469,10,42.47492375,35.27272727
28-08-2018 21:00,8450,9,42.48288447,35.63636364
28-08-2018 21:15,8436,9,42.49293416,35.63636364
28-08-2018 21:30,8368,9,42.49327291,34.36363636
28-08-2018 21:45,8362,10,42.49355521,34.81818182
28-08-2018 22:00,8339,9,42.49338583,34.81818182
28-08-2018 22:15,8311,9,42.49694275,34.90909091
28-08-2018 22:30,8285,9,42.49695122,34.45454545
28-08-2018 22:45,8292,9,42.49671691,33.81818182
28-08-2018 23:00,8277,10,42.49677337,33.54545455
28-08-2018 23:15,8297,9,42.49722504,33.63636364
28-08-2018 23:30,8293,10,42.49711212,33.54545455
28-08-2018 23:45,8304,11,42.49682983,33.81818182
29-08-2018 00:00,8359,10,42.49677337,34.45454545
29-08-2018 00:15,8371,10,42.49101456,34.72727273
29-08-2018 00:30,8446,11,42.49129685,36.45454545
29-08-2018 00:45,8611,12,42.4811907,34.18181818
29-08-2018 01:00,8786,11,42.48096486,35.18181818
29-08-2018 01:15,8901,12,42.47373811,35
29-08-2018 01:30,9118,12,42.4701812,35.09090909
29-08-2018 01:45,9312,12,42.47012474,35.18181818
29-08-2018 02:00,9513,13,42.46984245,36.90909091
29-08-2018 02:15,9723,13,42.46628553,34.18181818
29-08-2018 02:30,9916,12,42.46244632,34.18181818
29-08-2018 02:45,10155,15,42.46227694,33.72727273
29-08-2018 03:00,10390,15,42.45965586,33.45454545
